address,national_phone,lat,lon,rating,google_maps_uri,website,user_rating_count,name,primary_type_display,price_level
"185 A, Kireçburnu, Araba Yolu Cd., 34457 Sarıyer/İstanbul",(0212) 299 20 34,41.1428066,29.0454488,4.6,https://maps.google.com/?cid=14108397039850479300,,179.0,Serçeşme Ev Yemekleri,Restoran,
"Bebek, Cevdet Paşa Cd. No:24/2, 34342 Beşiktaş/İstanbul",444 8 464,41.0772395,29.043777,4.7,https://maps.google.com/?cid=6585599992946556131,https://espressolab.com/,1265.0,Espressolab Bebek,Çay/Kahve,₺₺
"Bebek, Cevdet Paşa Cd. No:28A, 34342 Beşiktaş/İstanbul",(0212) 263 29 73,41.077561,29.044000300000004,4.5,https://maps.google.com/?cid=13960980913058267628,https://www.divan.com.tr/divan-restoranlari/divan-brasserie-bebek?utm_source=google&utm_medium=maps&utm_campaign=restoran&utm_content=divan-brasserie-bebek,286.0,Divan Brasserie Bebek,Restoran,₺₺₺
"Bebek, Manolya Sk. No:8 D:B, 34342 Beşiktaş/İstanbul",0538 777 95 18,41.077387,29.04272,4.5,https://maps.google.com/?cid=8129427552242466107,https://www.pocomatcha.com/,104.0,POCO Coffee & Matcha Bar,Çay/Kahve,
"Bebek, Cevdet Paşa Cd. No:28/A, 34342 Beşiktaş/İstanbul",(0212) 257 72 70,41.0775326,29.0439587,4.5,https://maps.google.com/?cid=12028563936859533386,https://www.divanpastaneleri.com.tr/?utm_source=google&utm_medium=maps&utm_campaign=pastane&utm_content=divan-pastanesi-bebek,1940.0,Divan Pastanesi Bebek,Fırın,₺₺₺
"Bebek, Cevdet Paşa Cd. No:1, 34342 Beşiktaş/İstanbul",(0212) 299 20 38,41.0769317,29.0427567,4.5,https://maps.google.com/?cid=6401252399592351986,,878.0,Caffe Nero Bebek,Çay/Kahve,₺₺
"Konaklar, Selvili Sokağı No:12, 34330 Beşiktaş/İstanbul",0535 975 51 51,41.086476700000006,29.0083162,4.5,https://maps.google.com/?cid=12184320904043702068,http://www.artukbey.com/,1143.0,Coffee Artukbey Shop,Çay/Kahve,₺₺
"Sultan Selim, Eski Büyükdere Cd. No: 21/D, 34415 Kağıthane/İstanbul",444 7 788,41.0887743,29.0058572,4.6,https://maps.google.com/?cid=10710578117015938733,https://www.srdoner.com.tr/,329.0,SR Döner,Restoran,₺₺
"Etiler Hisar Üstü, Etiler, Nisbetiye Cd No:138, 34330 Beşiktaş/İstanbul",(0212) 343 40 00,41.084314,29.04055,4.7,https://maps.google.com/?cid=17633529580968420254,http://www.melodicikolata.com/,170.0,Melodi Çikolata,Tatlı,
"Bebek Mah, Etiler, Nisbetiye Cd No:144/B, 34410 Beşiktaş/İstanbul",(0212) 287 00 82,41.0847114,29.0432273,4.7,https://maps.google.com/?cid=10360733981213263052,http://www.kackarmuhallebicisi.com/,170.0,KAÇKAR MUHALLEBİCİSİ,Tatlı,
"Porta Vadi, Hamidiye, Cendere Cad. No:103/2, 34398 Kağıthane/İstanbul",(0212) 892 51 51,41.1027703,28.9818798,4.8,https://maps.google.com/?cid=8789377372056542060,http://online.hafizmustafa.com/en,2515.0,Hafız Mustafa 1864 Porta Vadi,Tatlı,₺₺
"Reşitpaşa Mah. Katar Cad, İstanbul Teknik Üniversitesi, Ayazağa Merkezi, Derslik St 2/32/1, 34467 Sarıyer/İstanbul",444 8 464,41.1054232,29.0234912,4.5,https://maps.google.com/?cid=2553899743683803561,https://espressolab.com/,1538.0,Espressolab İstanbul Teknik Üniversitesi Ayazağa,Çay/Kahve,₺₺
"Emirgan, Doğru Muvakkithane Cd. No:4, 34467 Sarıyer/İstanbul",444 8 464,41.1049063,29.056364700000003,4.6,https://maps.google.com/?cid=7093552009465301445,https://www.espressolab.com/,514.0,Espressolab Emirgan,Çay/Kahve,₺₺
"Emirgan Mahallesi, Emirgan Mektebi Sokak, Selin Apt, Emirgan, No:31/A, 34467 Sarıyer/İstanbul",0538 520 67 02,41.1044694,29.0539926,4.7,https://maps.google.com/?cid=9161912528621077881,http://www.zeyta.net/,172.0,ZEYTA,Şarap Evi,
"Emirgan, Doğru Muvakkithane Cd. No:7A, 34467 Sarıyer/İstanbul",0530 748 08 30,41.1047481,29.0555934,4.6,https://maps.google.com/?cid=12602488371535812076,,210.0,Mümtaz Emirgan,Kahvaltı,
"Emirgan, Hekim Ata Cd. No:29A, 34398 Sarıyer/İstanbul",0552 311 83 79,41.1019737,29.053388199999997,4.7,https://maps.google.com/?cid=16781048685253698897,,314.0,Firuzan Hanım Çiftliği,Kahvaltı,
"Emirgan, Emirgan Mektebi Sk. No:4, 34467 Sarıyer/İstanbul",(0212) 323 00 78,41.1047459,29.055380499999995,4.5,https://maps.google.com/?cid=14423424778256773427,https://www.yemeksepeti.com/pizza-lovers-club-sariyer-emirgan-mah-istanbul,205.0,Pizza Lovers Club,Pizza,
"Ayazağa, Kemerburgaz Cd. no:10, 34475 Sarıyer/İstanbul",0552 839 80 80,41.1137561,28.9856873,4.5,https://maps.google.com/?cid=2783664620175125613,https://www.ariyarestoran.com/,417.0,Ariya Restaurant,Restoran,
"Ağaoğlu, 1453 Cd C7 No:88, 34485 Sarıyer/İstanbul",(0212) 741 06 07,41.1160509,29.0097648,4.6,https://maps.google.com/?cid=11733990774510291353,https://cesnilidoner.com/,220.0,Çeşnili Döner Maslak 1453,Restoran,
"Atatürk, Organize Sanayi Sitesi 1. Sokak No:1, 34485 Sarıyer/İstanbul",,41.112955,29.018545,4.7,https://maps.google.com/?cid=16078858678069555909,http://www.sanayi1a.com/,553.0,Sanayi-1A,Bar,
"Atatürk Oto Sanati Sitesi, Maslak, Ahi Evran Cd. Renktaş Blokları B2 No: 25 P-25, 34398 Sarıyer/İstanbul",(0212) 286 18 72,41.1128447,29.0176096,4.5,https://maps.google.com/?cid=3308431160993565592,http://bartosburgerplace.com/menu,207.0,Barto's Burger Place | Maslak Oto Sanayi,Hamburger,
"Maslak, Ahi Evran Cd. No: 27O, 34485 Sarıyer/İstanbul",,41.1130427,29.0174218,4.5,https://maps.google.com/?cid=14628168870733292247,https://gecci.org/,239.0,Geççi Maslak,Restoran,
"Maslak ATATÜRK OTO SANAYI SİTESİ, 2. KISIM, 10 SOKAK, NO:, Maslak, D:343, 34398 Sarıyer/İstanbul",(0212) 276 99 53,41.1157088,29.017737900000004,4.7,https://maps.google.com/?cid=13907854215668395017,http://www.donerbank.com.tr/,391.0,Döner Bank Maslak (Gündüz&Gece Dönercisi),Türk Mutfağı,₺₺
"Pınar, İğde Sk. No:34 34460, 34460 Sarıyer/İstanbul",(0212) 210 22 22,41.1125254,29.0308769,4.7,https://maps.google.com/?cid=7497306198296637334,http://ikametdoner.com/,102.0,İkamet Döner İstinye,Restoran,
"Poligon, Fevzi Çakmak Sk. No: 2, 34330 Sarıyer/İstanbul",(0212) 229 11 12,41.1132271,29.040116800000003,4.6,https://maps.google.com/?cid=5267226720864301952,,198.0,Fiko Gurme,Türk Mutfağı,
"Reşitpaşa, Doğanevler Cd. No:61/B, 34467 Sarıyer/İstanbul",(0212) 323 59 14,41.109971,29.041113,4.7,https://maps.google.com/?cid=12032251970097502363,,371.0,Bysteak Steakhouse,Fransız Mutfağı,
"Poligon, Girne Cd. No:56, 34467 Sarıyer/İstanbul",(0212) 277 29 09,41.1163082,29.0416488,4.6,https://maps.google.com/?cid=6823232885575739591,,274.0,Panorama Cafe,Çay/Kahve,
"İstinye, İstinye Cd. no:34, 34460 Sarıyer/İstanbul",(0212) 229 54 54,41.1147101,29.0585123,4.5,https://maps.google.com/?cid=6155721298673015158,,150.0,BARAKA Kanatçı İstinye,Restoran,
"Yeniköy, Nuri Paşa Cd. No:39 D:39, 34464 Sarıyer/İstanbul",(0212) 299 94 88,41.123632,29.054294,4.5,https://maps.google.com/?cid=10596900598244178567,,194.0,Ufuk Fırın,Fırın,
"Tarabya, Haydar Aliyev Cd. Tarabya Apt No:202/B, 34457 Sarıyer/İstanbul",(0212) 640 10 00,41.1389782,29.0538228,4.5,https://maps.google.com/?cid=1647564975294102555,http://juanvaldezcoffee.com.tr/,209.0,Juan Valdez | Tarabya,Çay/Kahve,
"Tarabya, Sardunya Sk. no:6, 34457 Sarıyer/İstanbul",(0212) 299 97 89,41.1384631,29.053197800000003,4.5,https://maps.google.com/?cid=2556871717358244290,http://www.caferatatouille.com/,302.0,Ratatouille,Çay/Kahve,
"Büyükdere, Çayırbaşı Cd. No:9, 34453 Sarıyer/İstanbul",(0212) 271 09 66,41.1567646,29.0359982,4.5,https://maps.google.com/?cid=4504259049264561922,,2722.0,Tarihi Bilice Börek Salonu,Fırın,₺₺
"Kireçburnu, Haydar Aliyev Cd. No:32, 34457 Sarıyer/İstanbul",(0212) 223 52 87,41.152734,29.040491000000003,4.5,https://maps.google.com/?cid=6546272082936908833,,1013.0,Mer Balık Kireçburnu,Restoran,₺₺
"Cumhuriyet, Haydar Aliyev Cd. No:40, 34457 Sarıyer/İstanbul",0538 214 67 62,41.15059490000001,29.0429619,4.5,https://maps.google.com/?cid=23539577555255655,,195.0,Ahi Evran Cafe Arnavutköy sokak,Çay/Kahve,
"27/C, Ptt Evleri, Bahçeköy Cd. No:27 D:C, 34453 Sarıyer/İstanbul",0537 258 31 79,41.1577684,29.0234216,4.7,https://maps.google.com/?cid=1703236983352318225,,133.0,Rodo Dondurma Muhallebi Salonu,Tatlı,₺
"Büyükdere, Çayırbaşı Cd. No:168, 34453 Sarıyer/İstanbul",0555 171 75 56,41.1617126,29.0467453,4.5,https://maps.google.com/?cid=4824426161909501579,http://www.ozkanatcikardesler.com/,2007.0,ÖZ KANATÇI KARDEŞLER,Restoran,₺₺
"Büyükdere, Çayırbaşı Cd. No:227, 34453 Sarıyer/İstanbul",(0212) 218 59 04,41.1614258,29.0452699,4.6,https://maps.google.com/?cid=17771806387410723631,http://www.tombulunmeyhanesi.com/,247.0,Tombulun Meyhanesi,Restoran,
"Büyükdere, Çayırbaşı Cd., 34453 Sarıyer/İstanbul",(0212) 271 60 41,41.1611957,29.044201,4.7,https://maps.google.com/?cid=6044277937047402315,,686.0,By Balıkçı Büyükdere,Restoran,₺₺
"Büyükdere, Piyasa Cd. No:13, 34453 Sarıyer/İstanbul",0535 334 77 63,41.1625885,29.0477049,4.5,https://maps.google.com/?cid=6976290511909017903,http://www.bogazdabalikrestoran.com/,100.0,Boğazda Balık Restoran,Restoran,
"Büyükdere, Çayırbaşı Cd. No:215/A, 34467 Sarıyer/İstanbul",0532 660 08 59,41.1612809,29.044909,4.6,https://maps.google.com/?cid=6735560953703079951,https://instagram.com/arsenlupensariyer?igshid=YmMyMTA2M2Y=,158.0,Arsen Lüpen Sarıyer,Bar,
"Şifasuyu Mah, Maden, Nalbant Çeşme Cd. No:33 D:B, 34450 Sarıyer/İstanbul",(0212) 242 01 34,41.174109,29.0489576,4.7,https://maps.google.com/?cid=16346389705040534641,,187.0,Şifa Odun Ekmek,Fırın,₺₺
"Sarıyer Merkez, Meserburnu Cd. No:4, 34450 Sarıyer/İstanbul",(0212) 242 00 42,41.1662762,29.0570009,4.7,https://maps.google.com/?cid=11554774138486695913,,108.0,Sarıyer Subay Askeri Gazino Müdürlüğü,Restoran,
"Sarıyer Merkez, Cami Arkası Sk. no:7, 34450 Sarıyer/İstanbul",0537 480 14 34,41.168661,29.057849,4.7,https://maps.google.com/?cid=2149073909939780638,,686.0,Filika Sarıyer,Restoran,
"Sarıyer Merkez, Yeni Mahalle Cd No:71A, 34450 Sarıyer/İstanbul",(0212) 242 06 72,41.1704505,29.0591849,4.8,https://maps.google.com/?cid=6190599056024901858,https://www.meselacoffee.com/,157.0,Mesela Coffee,Çay/Kahve,
"Sarıyer Merkez, Şht. Mithat Yılmaz Cd. No:86 D:B, 34450 Sarıyer/İstanbul",(0212) 242 26 60,41.1709678,29.0540895,4.6,https://maps.google.com/?cid=12608032120720406961,,652.0,Hayri Pastanesi,Fırın,₺₺
"Maden, Güzin Sk. No:13, 34450 Sarıyer/İstanbul",0530 919 71 81,41.1809303,29.0439156,4.8,https://maps.google.com/?cid=14305385801402829878,https://instagram.com/villacelloistanbul?igshid=MmVlMjlkMTBhMg==,1517.0,Villa Çello Istanbul,Restoran,
"Rumeli Kavağı, İskele Meydan Sk. No:1, 34450 Sarıyer/İstanbul",0535 719 59 33,41.1816396,29.0740696,4.8,https://maps.google.com/?cid=14953513206207562289,,128.0,Tarihi Meşhur Rumelikavak Dondurmacısı İsmail Usta,Tatlı,
"Rumeli Kavağı, İskele Meydan Sk. No:9, 34450 Sarıyer/İstanbul",(0212) 218 34 38,41.1818236,29.0739001,4.8,https://maps.google.com/?cid=8579765937764557439,,380.0,Bizim Balıkçı Ruşen’in yeri,Restoran,₺₺
"Zekeriyaköy, Kasaplar Sokağı No:15/A, 34450 Sarıyer/İstanbul",(0212) 242 27 22,41.1901782,29.0492461,4.8,https://maps.google.com/?cid=5693629891586326336,https://barbastreetfood.com/,146.0,BARBA STREET FOOD,Restoran,
"Maden, Rumeli Feneri Cd No: 5, 34450 Sarıyer/İstanbul",0530 601 59 02,41.18541,29.0469806,4.7,https://maps.google.com/?cid=6882622677987783773,https://tepebalik.com/,159.0,Tepe Balık Restaurant Sarıyer - Best fish restaurant in Bosphorus Istanbul - Seafood restaurant with Bosphorus view Istanbul,Restoran,
"Maden Mh. Kilyos Cd, Maden, Gediz Sk. No:3, 34450 Sarıyer/İstanbul",(0212) 342 42 22,41.186235,29.042075,4.6,https://maps.google.com/?cid=6492901977820534747,,227.0,Şinas Mutfak,Restoran,₺₺
"Kocataş, Canfes Sk. No:164, 34460 Sarıyer/İstanbul",0546 241 70 15,41.1655599,29.039154199999995,4.5,https://maps.google.com/?cid=9464835099299291783,https://www.instagram.com/mandilivilla?igsh=cGU2NmV3ZGVmbHln&utm_source=qr,315.0,Mandili villa,Kahvaltı,
"Sarıyer Merkez, Kumsal Arkası Sk. No:5 D:A, 34450 Sarıyer/İstanbul",(0212) 242 81 25,41.1678548,29.0572517,4.7,https://maps.google.com/?cid=2668660387299980109,,361.0,Çınaraltı Necati Usta`nın Yeri,Restoran,₺
"Sarıyer Merkez, Yeni Mahalle Cd No:10/A, 34450 Sarıyer/İstanbul",(0212) 216 09 91,41.1680484,29.0571572,4.7,https://maps.google.com/?cid=5702994415671598002,http://www.lamastantuni.com/,120.0,Lamas Tantuni - Sarıyer,Restoran,
"Maden, Yunus Emre Cd. No:3, 34450 Sarıyer/İstanbul",(0212) 342 37 00,41.1839127,29.0427386,4.5,https://maps.google.com/?cid=5394646838887311672,,494.0,Melekeli,Fırın,₺₺
"Zekeriyaköy, Soğuksu Sk. No:20, 34450 Sarıyer/İstanbul",(0212) 202 61 41,41.1950588,29.0284682,4.5,https://maps.google.com/?cid=16281251933082220775,,263.0,Kirazlı Aile Bahçesi,Mangal,₺
"Zekeriyaköy Mah. Hasan Ali Yücel Cad. A Blok No: 1 Daire: 10-11, Zekeriyaköy, 34450 Sarıyer/İstanbul",444 8 464,41.1944935,29.0518016,4.5,https://maps.google.com/?cid=9672664432582115467,https://www.espressolab.com/,157.0,Espressolab Zekeriyaköy,Çay/Kahve,₺₺
"Zekeriyaköy, Türkmen Cd NO: 26/7, 34450 Sarıyer/İstanbul",0501 000 03 22,41.1931306,29.0497685,4.8,https://maps.google.com/?cid=11780333697803672370,https://eggbistro.com.tr/,112.0,Egg Bistro,Pizza,
"Demirkapı, 5. Cd. Eğrisel Blok No:26(3/A, 34450 Sarıyer/İstanbul",(0212) 202 94 96,41.20908310000001,29.0217366,4.5,https://maps.google.com/?cid=10263521175927249495,http://www.mumaburger.com/,105.0,Muma Burger House,Hamburger,
"Zekeriyaköy, 5. Cd. 3/B, 34450 Sarıyer/İstanbul",(0212) 202 77 77,41.2091342,29.0215793,4.6,https://maps.google.com/?cid=4664187672030468989,http://www.pizzazer0.com/,189.0,Pizza Zero,İtalyan Mutfağı,
"Zekeriyaköy Mah. 5.Cad, Zekeriyaköy, Çarşı Meydanı No:18, 34450 Sarıyer/İstanbul",0532 251 66 86,41.209086,29.022048,4.8,https://maps.google.com/?cid=14180986608097314241,,150.0,S'AGAPO SAHNE,Restoran,
"Zekeriyaköy, Tarakçı Cd. No:25, 34450 Sarıyer/İstanbul",0539 222 22 95,41.206609,29.0312713,4.7,https://maps.google.com/?cid=7562981183818170419,http://www.begoniagarden.co/,829.0,Begonia Garden Boutique Restaurant,Restoran,
"Zekeriyaköy, 1. Cd. No: 81/1, 34450 Sarıyer/İstanbul",(0212) 202 60 29,41.2091446,29.026556300000003,4.5,https://maps.google.com/?cid=95458901370104333,http://www.gunduzoglu.com.tr/,178.0,Gündüzoğlu Baklavaları Zekeriyaköy,Tatlı,₺₺
"Zekeriyaköy, 1. Cd. No: 36, 34450 Sarıyer/İstanbul",0530 342 24 49,41.2168414,29.0324881,4.5,https://maps.google.com/?cid=13298487583935041095,http://kuzubeyi.com.tr/,2080.0,Kuzubeyi Kuzu Çevirme Zekeriyaköy,Restoran,
"Uskumruköy, 1. Cd. 123a, 34450 Sarıyer/İstanbul",0537 946 64 47,41.2118091,29.029388999999995,4.7,https://maps.google.com/?cid=3220488713266604078,https://instagram.com/organicarestaurant,124.0,Organica Restaurant,Restoran,
"Demirciköy, Demirciköy Cd. No:37, 34450 Sarıyer/İstanbul",0539 597 33 80,41.235376,29.0558262,4.5,https://maps.google.com/?cid=4100338125984802187,https://loopfoodturkiye.com/,266.0,Loop Food,Tatlı,
"Zekeriyaköy, Kilyos Sarıyer Yolu No: 301/A, 34450 Sarıyer/İstanbul",0538 502 42 32,41.2185867,29.0343988,4.5,https://maps.google.com/?cid=7161791936824681927,,625.0,Pide Canavarı Pide ve Kebap Restaurant Breakfast Garden,Kahvaltı,
"Uskumruköy, Sultanotu Sk No:5, 34450 Sarıyer/İstanbul",(0212) 242 54 79,41.2199142,29.0350802,4.6,https://maps.google.com/?cid=7454222565946687751,https://www.hugsdondurma.com/,461.0,Hugs Dondurma,Tatlı,₺₺
"Beylerbeyi, Yalıboyu Cd. No:72, 34676 Üsküdar/İstanbul",(0216) 318 54 41,41.044716,29.045985,4.5,https://maps.google.com/?cid=10514155042114271963,,349.0,Beylerbeyi Kuzu Kokoreç,Restoran,
"Beylerbeyi, Yalıboyu Cd. 68 a, 34676 Üsküdar/İstanbul",(0216) 321 74 74,41.0447277,29.046109599999998,4.6,https://maps.google.com/?cid=14083840415036167520,,363.0,Vardar Dondurma,Tatlı,
"Beylerbeyi, Beylerbeyi İskele Cd. 11 A, 34676 Üsküdar/İstanbul",0505 390 74 52,41.0439446,29.0455077,4.7,https://maps.google.com/?cid=15357625309008476056,https://kayseri-mutfak.eatbu.com/,296.0,Kayseri mutfağı,Restoran,
"Beylerbeyi, Çamlıca Caddesi No:4, 34676 Üsküdar/İstanbul",(0216) 318 61 04,41.0449216,29.0454547,4.7,https://maps.google.com/?cid=15234301447539795196,http://www.rihtimrestaurant.com/,279.0,Rıhtım Restaurant,Deniz Mahsulleri,
"Çengelköy, Prof. Dr. Beynun Akyavaş Cd. No:38E, 34680 Üsküdar/İstanbul",0544 398 23 28,41.0505456,29.0622987,4.6,https://maps.google.com/?cid=4803372486371144863,,744.0,Kuzuguncuk Kokoreç İzmir Kelle Söğüş,Restoran,
"Çengelköy, Prof. Dr. Beynun Akyavaş Cd. No : 33/DA, 34680 Üsküdar/İstanbul",(0216) 343 01 01,41.0514135,29.0638104,4.6,https://maps.google.com/?cid=17137799545678521755,,193.0,Zeki Aslan Kebap,Restoran,
"Çengelköy, Prof. Dr. Beynun Akyavaş Cd. No:53A, 34680 Üsküdar/İstanbul",(0216) 308 72 22,41.052219,29.066442,4.6,https://maps.google.com/?cid=3007427700829092096,http://www.instagram.com/ulkemkokorec,314.0,SABRİ BABADAN KOKOREÇ,Restoran,₺
"Çengelköy, Zübeyde Hanım Cd. No:30, 34688 Üsküdar/İstanbul",0542 122 34 44,41.0534823,29.0761502,4.8,https://maps.google.com/?cid=16750342699061581370,http://laubepatisserie.com/,381.0,L'aube Patisserie,Fırın,
"Güzeltepe, Zübeyde Hanım Cd. No:1 D:A, 34680 Üsküdar/İstanbul",(0216) 533 34 35,41.0504327,29.0762676,4.7,https://maps.google.com/?cid=14258156099162563609,https://www.instagram.com/rmkizmirkuzukokorec/,216.0,RMK İZMİR KUZU KOKOREÇ ÇENGELKÖY,Restoran,
"Güzeltepe, Prof. Dr. Beynun Akyavaş Cd. Altuntaş Sitesi No:106/C, 34680 Üsküdar/İstanbul",(0216) 332 03 22,41.0518281,29.0714606,4.5,https://maps.google.com/?cid=558549719117216042,http://www.maiachocolates.com/,141.0,Maia Çikolata - Maia Chocolates,Tatlı,
"Kuruçeşme, Kuruçeşme Cd. No:19, 34345 Beşiktaş/İstanbul",0532 015 94 19,41.060277,29.0365706,4.5,https://maps.google.com/?cid=16880021889588038245,https://www.alafkurucesme.com/,690.0,Alaf Kuruçeşme Restaurant,Restoran,
"Francalı Sokak, Bebek Arnavutköy Cd No: 93A, 34345 Beşiktaş/İstanbul",0555 628 13 50,41.0675686,29.0426998,4.8,https://maps.google.com/?cid=92315091730470321,,154.0,Doorstep,Çay/Kahve,
"Arnavutköy, Bakkal Sk. No:8, 34345 Beşiktaş/İstanbul",0542 448 08 95,41.0675427,29.042105900000003,4.8,https://maps.google.com/?cid=106442762793895260,http://www.safiistanbul.com/,169.0,Safi İstanbul,Restoran,
"Bebek, Cevdet Paşa Cd. Karşısı No:95, 34342 Beşiktaş/İstanbul",0532 058 99 78,41.0792566,29.0469222,4.7,https://maps.google.com/?cid=1488102369354352872,https://www.sealifeyatkiralama.com/,106.0,Boğaz Turu,,
"Anadolu Hisarı, Toplarönü Sk No:1, 34810 Beykoz/İstanbul",,41.0824387,29.0664545,4.6,https://maps.google.com/?cid=14831024739168625409,https://www.instagram.com/telgrafhane1855,1057.0,Telgrafhane 1855,Çay/Kahve,
"Anadolu Hisarı, Körfez Cd. No:8, 34810 Beykoz/İstanbul",0532 484 85 10,41.0832113,29.0671117,4.7,https://maps.google.com/?cid=7371098041527549033,,324.0,Milada,Çay/Kahve,
"Anadolu Hisarı, Körfez Cd. 4/A, 34810 Beykoz/İstanbul",(0216) 308 00 70,41.08306,29.067062000000004,4.7,https://maps.google.com/?cid=9472871720091187926,,179.0,Bandırma Özen Börek ve Tatlı Evi,Fırın,
"Anadolu Hisarı, Kızılserçe Sok. No:5/A, 34820 Beykoz/İstanbul",(0216) 308 90 43,41.0825605,29.067606,4.6,https://maps.google.com/?cid=14235373387850624663,,160.0,Buontalenti Anadoluhisari,Tatlı,
"Göksu, Mihrişah Valide Sultan Cd. No:1, 34815 Beykoz/İstanbul",,41.0818361,29.0680455,4.8,https://maps.google.com/?cid=15710413113563072067,https://www.fivebitesburger.com/,103.0,FiveBites Burger,Hamburger,
"Göztepe, Anadolu Hisarı, Göksu Cd. No:66/A, 34820 Beykoz/İstanbul",0553 435 17 86,41.07936850000001,29.0753243,4.5,https://maps.google.com/?cid=2825150730777035120,http://goksumahalcafe.com/,260.0,Göksu Mahal Cafe,Çay/Kahve,
"Göztepe, Bent Cd. No:12 D:1, 34815 Beykoz/İstanbul",0531 490 40 44,41.0781794,29.076554700000003,4.6,https://maps.google.com/?cid=14995853513066711980,,120.0,Köfteci Yaşar Usta,Restoran,
"4/B, Göksu, Sadri Alışık Cd., 34815 Beykoz/İstanbul",(0216) 462 34 28,41.0790562,29.073584000000004,4.6,https://maps.google.com/?cid=12002397790577826674,,144.0,Görele Pide,Orta Doğu Mutfağı,
"Mehmet Akif Ersoy, Namazgah Cd. No:2, 34680 Üsküdar/İstanbul",0546 614 59 59,41.0455184,29.0691664,4.9,https://maps.google.com/?cid=8352843535957080535,https://www.instagram.com/guzelkokorecfatihusta?igsh=MXI2aXdubWUxdXNpdg==,1187.0,GÜZEL KOKOREÇ FATİH USTA,Restoran,₺
"Bahçelievler, Bosna Blv No: 144, 34688 Üsküdar/İstanbul",444 8 464,41.0485594,29.0766875,4.5,https://maps.google.com/?cid=7303876562484108230,https://www.espressolab.com/,531.0,Espressolab Nato Yolu,Çay/Kahve,₺₺
"Arnavutköy, Bebek Arnavutköy Cd No:56, 34345 Beşiktaş/İstanbul",0532 506 82 82,41.067566,29.044016900000003,4.5,https://maps.google.com/?cid=8139579347319468096,https://arnavutkoyyali.com.tr/,434.0,Arnavutköy Yalı,Deniz Mahsulleri,
"Arnavutköy, Bebek Cad No: 101-103, 34345 Beşiktaş/İstanbul",444 8 464,41.0678793,29.045101400000004,4.5,https://maps.google.com/?cid=6591995585398967523,https://espressolab.com/,245.0,Espressolab Arnavutköy,Çay/Kahve,₺₺
"Arnavutköy, Bebek Arnavutköy Cd no:38, 34345 Beşiktaş/İstanbul",,41.0672349,29.0433816,4.5,https://maps.google.com/?cid=5635277351779203346,,311.0,livar balık evi,Restoran,
"Kordonboyu Mahallesi Sandalcı Sk. & Akdeniz Cad. Niyazi Kervan Apt, Kordonboyu, 34860 Kartal/İstanbul",0545 597 25 77,40.8976179,29.165284000000003,4.7,https://maps.google.com/?cid=4456005582637180241,,2102.0,Lipa Köfte & Cevapi,Restoran,₺₺
"Kordonboyu, Akdeniz Caddesi Sandalcı Sokak No:12, 34860 Kartal/İstanbul 12, Kordonboyu, 34862 Kartal/İstanbul",(0216) 759 35 46,40.897563,29.1651927,4.5,https://maps.google.com/?cid=6749657777739656103,https://www.ducy.com.tr/,1555.0,Döner Ustası Çetin Yalçın,Türk Mutfağı,
"Atalar, Halit Paşa Cd. no:84/A, 34862 Kartal/İstanbul",(0216) 374 20 20,40.901869,29.1732745,4.5,https://maps.google.com/?cid=6848487171598277778,http://bafetto.com.tr/,443.0,Bafetto Pizza Kartal,Pizza,
"REFERANS KARTAL LOCA, Atalar, Çanakkale Cd. No: 13/H, 34862 Kartal/İstanbul",444 8 464,40.9002992,29.171366400000004,4.5,https://maps.google.com/?cid=8699840656951376178,https://www.espressolab.com/subeler,147.0,Espressolab Kartal Referans,Çay/Kahve,₺₺
"Petroliş, Rahvanlar Cd. No:19 D:C, 34862 Kartal/İstanbul",(0216) 374 07 45,40.8974823,29.1788661,4.6,https://maps.google.com/?cid=10384712717994912711,,823.0,Güleryüz Balik Restaurant,Restoran,₺₺
"Petroliş, Sancaktar Cd. 44/C, 34862 Kartal/İstanbul",0546 478 03 08,40.8978301,29.1805214,4.8,https://maps.google.com/?cid=18189365431238072556,,150.0,Always Waffle Kartal,Tatlı,
"Karlıktepe, İnönü Cd. 7/A, 34870 Kartal/İstanbul",0543 216 27 28,40.8975394,29.1858593,4.5,https://maps.google.com/?cid=10011625184913504654,,996.0,Kebap 27 Celal usta,Restoran,₺₺
"Petroliş, Refah Sk. No:4, 34862 Kartal/İstanbul",0535 221 84 49,40.8995507,29.1846673,4.7,https://maps.google.com/?cid=16991686569477916380,,194.0,Enişler Meyhane,Bar,₺₺
"Esentepe, Yaşar Doğu Cd. No:20, 34870 Kartal/İstanbul",0545 495 02 40,40.9020914,29.1874296,4.6,https://maps.google.com/?cid=1375999552064094456,,293.0,Öz Maraş Dondurma,Tatlı,₺
